conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,,,,,,,
1.75749E+18,Tue Feb 13 19:57:38 +0000 2024,1,I DO ADMIRE pak prabowo sm but kali ini endingnya gk dulu ya pakâ€ mending bapak istirahat ngechill aja di rumah hambalang sambil ngopi &amp; ngeteh tiap pagi sore terus mandangin kuda2 bapak yang cantik main sm kucing2 dan domba2 merino gemesnya bapak itu,1.75749E+18,,,in,,0,1,0,https://x.com/momolisiu/status/1757494257567592637,1.69943E+18,momolisiu,,,,,,,
1.7575E+18,Tue Feb 13 20:01:27 +0000 2024,2,prabowo kalah gw stop minum....,1.7575E+18,,,in,,1,0,0,https://x.com/skrwrdn/status/1757495217534693686,1.55273E+18,skrwrdn,,,,,,,
1.75749E+18,Tue Feb 13 19:44:21 +0000 2024,1,KUTIPAN PRABOWO [ Quote of the Day ] #Prabowo2024 Saya ingin berbakti buat negeri saya ingin bekerja untuk bangsa dan memberi yang terbaik untuk Rakyat Indonesia yang saya cintai . #prabowogibran02 Salam Dua Jari Salam Indonesia Maju #BerDUAKamuMENANG @ignasbowo https://t.co/gt5fajAZqj,1.75749E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757490879919710208/pu/img/cCPUfwWOPkONZzBZ.jpg,,in,ð™…ð™–ð™ ð™–ð™§ð™©ð™–,0,0,0,https://x.com/Alie_Fahnoor/status/1757490916515045390,1.12183E+18,Alie_Fahnoor,,,,,,,
1.7575E+18,Tue Feb 13 20:34:48 +0000 2024,1,Gak sabar untuk mengucapkan SELAMAT BUAT PRESIDENT DAN WAKIL PRESIDENT TERPILIH 2024 PRABOWO GIBRAN @prabowo @gibran_tweet https://t.co/RZlZuIUePg,1.7575E+18,https://pbs.twimg.com/media/GGPoOFYbsAAopBl.jpg,,in,Middle earth,0,0,0,https://x.com/chenchenkoe/status/1757503611775672333,2556245736,chenchenkoe,,,,,,,
1.75748E+18,Tue Feb 13 19:11:28 +0000 2024,25,kalo prabowo kalah ak traktir miayam,1.75748E+18,,,in,,1,25,0,https://x.com/sukamiayamaw/status/1757482641090298205,1.60931E+18,sukamiayamaw,,,,,,,
1.7575E+18,Tue Feb 13 20:31:23 +0000 2024,0,Prabowo menjelang hari pencoblosan sudah melayangkan psy war ke group pendampingnya bahwa dia akan meratakan lapangan tarung nya tanpa pendampingnya Dari Koncoisme sampe kamu anak siapa sudah terlontar dari statement Prabowo Emang prabowo sebodoh itu dikadalin ma anak itu,1.7575E+18,,,in,Medan,0,0,0,https://x.com/Gapazhe/status/1757502751695872478,2248413540,Gapazhe,,,,,,,
1.75749E+18,Tue Feb 13 19:35:27 +0000 2024,0,Sekarang luh hina jokowi ngak ada yg lapor. Krn selama ini yg lapor yg menjilat beliau sudah berpindah ke 03. Skrg di 02 penjilat2nya kpd prabowo dan pejabat2nya.,1.75749E+18,,,in,"Manado, Indonesia",0,0,0,https://x.com/Ronaldchristy/status/1757488676719013942,90397637,Ronaldchristy,,,,,,,
1.75749E+18,Tue Feb 13 19:45:04 +0000 2024,0,kalo prabowo kalah gua janji nerima anjem jastip gratis seminggu,1.75749E+18,,,in,Manchester City,0,0,0,https://x.com/davemorles/status/1757491094080967141,1.25979E+18,davemorles,,,,,,,
1.75749E+18,Tue Feb 13 19:52:53 +0000 2024,0,Buntut Pernyataan Prabowo Cuma 2 Tahun Jadi Presiden Connie Bakrie Dipolisikan https://t.co/Ef8o58qHK0 lewat @Sekbernews | Media Online Membangun Negeri https://t.co/twyXLVddfP,1.75749E+18,https://pbs.twimg.com/media/GGPen8PbAAAoz__.jpg,,in,,0,0,0,https://x.com/sekbernews/status/1757493061117227044,1.49575E+18,sekbernews,,,,,,,
1.75747E+18,Tue Feb 13 18:23:44 +0000 2024,0,mending sekarang bareng-bareng bikin indonesia jadi negara maju biar ga diremehin negara luar teruzzz #Pemilu2024AmanDamai #02KorbanFitnahdanHoax pokoknya bismillah prabowo gibran xixixi https://t.co/5qxp9KjBbF,1.75747E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757470488136495105/pu/img/MEArr4rXB9iKstUk.jpg,,in,,0,0,0,https://x.com/santiadriana16/status/1757470628930797994,2434727190,santiadriana16,,,,,,,
1.75748E+18,Tue Feb 13 18:50:33 +0000 2024,3,Dalam acara Mengawal Suara Rakyat. Pidato Prabowo Gibran Rabu 14 Februari 2024 Di Istora senayan Open Gate : 15.00 Jangan Lupa saksikan yah Guys Salam Satu Putaran untuk Prabow-Gibran #GemoySamsul #GweMauSatuPutaran #PrabowoGibran2024 https://t.co/S9ige3eOSk,1.75748E+18,https://pbs.twimg.com/media/GGPQW7caQAA5HVv.jpg,,in,,0,0,2,https://x.com/th_sitie/status/1757477374898450834,1.66415E+18,th_sitie,,,,,,,
1.75748E+18,Tue Feb 13 19:10:58 +0000 2024,1,Kualitas pendukung prabowo https://t.co/92UqkYeGZK,1.75748E+18,https://pbs.twimg.com/media/GGPVBhtbsAAps18.jpg,,in,,0,1,0,https://x.com/starsxholloww/status/1757482514518880707,1.58674E+18,starsxholloww,,,,,,,
1.75747E+18,Tue Feb 13 18:39:27 +0000 2024,0,Ga ngaruh wir Tetap all in Prabowo gibran ï¸ Film Kiamat 2012 aja gw lewatin Gw juga rela ga masuk surga hanya karena ga milih anies apalagi cuma film dirty vote bagus kok ini kerja kelompoknya. Cuma mayoritas 02 pemilihnya independent dan ga bisa dipengaruhi ï¸ https://t.co/WdbXcJ1smq,1.75747E+18,https://pbs.twimg.com/media/GGPNzuSaQAIDV4E.jpg,,in,,0,1,0,https://x.com/Acankuntul/status/1757474580959220182,1.55454E+18,Acankuntul,,,,,,,
1.75747E+18,Tue Feb 13 18:27:08 +0000 2024,1,misal prabowo-anies jd paslon lawannya gibran-farhat abbas juga bakal menang gibran,1.75747E+18,,,in,"Cimahi Utara, Indonesia",0,2,1,https://x.com/verdhico/status/1757471482253652240,76619886,verdhico,,,,,,,
1.75747E+18,Tue Feb 13 18:38:49 +0000 2024,1,Kalo prabowo kalah gue janji buat olahraga dan diet lagi selama 3 bulan full. Abistu gue juga janji bakalan ngembangin bisnis yang udah gue jalanin sekarang dengan seriuss,1.75747E+18,,,in,,0,0,0,https://x.com/fourthnove/status/1757474425405157614,2928438025,fourthnove,,,,,,,
1.75747E+18,Tue Feb 13 18:23:53 +0000 2024,0,Prabowo ,1.75747E+18,,,pl,,0,0,0,https://x.com/Mmmooonlight/status/1757470663680700828,1.30538E+18,Mmmooonlight,,,,,,,
1.75748E+18,Tue Feb 13 18:42:25 +0000 2024,1,Halooo?? Desak Prabowo udah ada 17 tahun setiap hari kamis depan istana yaaa... belionya aja yg ndak mau dateng.,1.75748E+18,,,in,Middle-Earth,0,0,1,https://x.com/dikalasegalanya/status/1757475329827123326,57891288,dikalasegalanya,,,,,,,
1.75748E+18,Tue Feb 13 19:03:07 +0000 2024,0,bentar lagi ujan mending kita berdoa agar prabowo-gibran ga terpilih,1.75748E+18,,,in,feb ui,0,0,0,https://x.com/itsaeliusdiaz/status/1757480539702145106,1.63262E+18,itsaeliusdiaz,,,,,,,
1.75747E+18,Tue Feb 13 18:33:37 +0000 2024,0,6 jam lagi bakal milih pak Prabowo dan pak Prabowo jadi presiden dan gua hidup bahagia karna pak Prabowo menjadi presiden ï¸,1.75747E+18,,,in,,0,1,0,https://x.com/jagungbuakar/status/1757473114097914250,1.6201E+18,jagungbuakar,,,,,,,
1.75748E+18,Tue Feb 13 19:09:42 +0000 2024,0,Kayak nya 2 putaran sih Mana gabung mana masih nego Kemungkinan besar yang ga lolos putaran 2 akan gabung ke yang suara nya paling besar di putaran 1 Info A1 : prabowo berharap 01 yang lolos putaran 2 (kalo 2 putaran) ,1.75748E+18,,,in,,0,0,0,https://x.com/Balaya1414/status/1757482195919454288,2179949834,Balaya1414,,,,,,,
1.75748E+18,Tue Feb 13 18:54:01 +0000 2024,4,Yg dalam video itu Anies kah di kata kau? Bukannya sebagian besar org org gahar dikit dikit bawa umat Islam ini akan begini begitu sudah kokoh di barisan Prabowo Gibran jokoweee,1.75748E+18,,,in,Indonesia,0,1,3,https://x.com/ImaIsBack/status/1757478248806760920,1.71327E+18,ImaIsBack,,,,,,,
1.75748E+18,Tue Feb 13 19:01:11 +0000 2024,0,Pak prabowo kali ini anda harus menang ya. Pliss banget,1.75748E+18,,,in,Bali,0,0,0,https://x.com/veronatakarina/status/1757480050524663915,750806911,veronatakarina,,,,,,,
1.75748E+18,Tue Feb 13 18:45:08 +0000 2024,1,Kalo Prabowo kalah gw bimbingan ke Kampus Bukit jalan kaki dari Tabanan,1.75748E+18,,,in,Spain without the 's',0,0,0,https://x.com/agungky2/status/1757476013616115740,7.50343E+17,agungky2,,,,,,,
1.75748E+18,Tue Feb 13 19:03:13 +0000 2024,0,Tarik menarik pulung telah dimulai,1.75748E+18,,,in,Central java,0,0,0,https://x.com/donni_prabowo/status/1757480565966877141,1974517884,donni_prabowo,,,,,,,
1.75747E+18,Tue Feb 13 18:32:16 +0000 2024,0,Pengen cepetÂ² kelar pemilu krn udah cape liat pendukung Anis Prabowo Ganjar pada ribu Padahal yang menang ttp orang yang chatnya dia hapus,1.75747E+18,,,in,ikkebukuro,0,1,0,https://x.com/Qingfritz/status/1757472775374352630,1.53935E+18,Qingfritz,,,,,,,
1.75748E+18,Tue Feb 13 19:06:16 +0000 2024,5,Kalau prabowo kalah gw janji bakal lunasin utang gw ke otose-san,1.75748E+18,,,in,orangnya pemalas ,0,1,1,https://x.com/rousseau_yd/status/1757481331695698192,1.11767E+18,rousseau_yd,,,,,,,
1.75747E+18,Tue Feb 13 18:24:29 +0000 2024,0,Pesan pilpres untuk diri sendiri: Mau ujungnya Anies Prabowo Ganjar untuk 5 tahun kedepan dan semoga yg gw pilih menang Tetep yg penting 5 tahun kedepan emyu minimal sekali angkat epl TERAKHIR PRESIDEN MASIH SBY SAT,1.75747E+18,,,in,,0,0,0,https://x.com/deanarmanda/status/1757470817670377891,421023153,deanarmanda,,,,,,,
1.75747E+18,Tue Feb 13 18:19:28 +0000 2024,0,Prabowo cpt lah jadi presiden. Biar bunuh aja org ni smua. Tembakkan tembakkkkkkk duarrr,1.75747E+18,,,in,,0,1,0,https://x.com/BgMoto22/status/1757469551896539280,1.604E+18,BgMoto22,,,,,,,
1.75748E+18,Tue Feb 13 18:56:08 +0000 2024,0,Kalau prabowo kalah kita ..... (silahkan diisi),1.75748E+18,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/NuAddicted/status/1757478783056326974,7.65248E+17,NuAddicted,,,,,,,
1.75746E+18,Tue Feb 13 17:33:05 +0000 2024,18,Prabowo wakil yang paling berkemungkinan tinggi untuk menang kalini pun pernah terpalit kontroversi langgar hak asasi manusia pasal penculikan aktivis demokrasi tapi tuduhan ni dinafikan beliau. https://t.co/tTQduLtAHq,1.75746E+18,https://pbs.twimg.com/media/GGO-oPbbsAAA5T1.jpg,AzizulFarhan2,in,,1,1,2,https://x.com/AzizulFarhan2/status/1757457880209666101,1.06158E+18,AzizulFarhan2,,,,,,,
1.75746E+18,Tue Feb 13 17:32:56 +0000 2024,25,Menteri Pertahanan Prabowo Subianto pula bertanding buat kali ketiga setelah kalah pada 2014 dan 2019 kepada Jokowi. Prabowo bersama anak sulung Jokowi Gibran Rakabuming Raka sebagai calon naib presiden bergabung dalam Koalisi Indonesia Maju (KIM). https://t.co/ObMkt3KWUG,1.75746E+18,https://pbs.twimg.com/media/GGO-mARaEAAbsGF.jpg,AzizulFarhan2,in,,0,1,4,https://x.com/AzizulFarhan2/status/1757457842326618182,1.06158E+18,AzizulFarhan2,,,,,,,
1.75745E+18,Tue Feb 13 17:19:45 +0000 2024,0,140roll baru dapet https://t.co/7NM3qpgP3n,1.75745E+18,https://pbs.twimg.com/media/GGO7kriboAAxv2S.jpg,,in,Lingkaran Anti Beruang Laut,0,1,0,https://x.com/ibnuprabowo_17/status/1757454525634687369,206642254,ibnuprabowo_17,,,,,,,
1.75746E+18,Tue Feb 13 17:28:48 +0000 2024,0,OH I LOVE CHAINSAW MAN CHARACTERS! I LOVE DENJI I LOVE MAKIMA AND I...... Um..... Pr-p-p-Prabowo......? https://t.co/wkIqXQfYsQ,1.75746E+18,https://pbs.twimg.com/media/GGO9pD3bcAAqcxc.jpg,,en,she/he,0,4,0,https://x.com/r_e_ze/status/1757456801287582149,1.38825E+18,r_e_ze,,,,,,,
1.75746E+18,Tue Feb 13 17:22:47 +0000 2024,6,ðŸ‡®ðŸ‡©ï¸EndonezyalÄ±lar yarÄ±n Ã¼lkenin bir sonraki baÅŸkanÄ±nÄ± seÃ§mek Ã¼zere sandÄ±k baÅŸÄ±na gidecek Mevcut Devlet BaÅŸkanÄ± Joko Widodo anayasal olarak Ã¼Ã§Ã¼ncÃ¼ bir dÃ¶nem iÃ§in aday olamÄ±yor Joko Widodo'nun desteklediÄŸi mevcut Savunma BakanÄ± Prabowo Subianto anketlerde yÃ¼zde 50'yi aÅŸan https://t.co/Y3p2MbxO8K,1.75746E+18,https://pbs.twimg.com/media/GGO8QpvWMAA1y4F.jpg,,tr,,1,0,2,https://x.com/haricitr/status/1757455290297942137,1.59283E+18,haricitr,,,,,,,
1.75746E+18,Tue Feb 13 17:32:44 +0000 2024,28,Bangsat ni org balikpapan yg jegat ganjar pake spanduk prabowo trs diajak makan ternyata COSPLAYER COK https://t.co/IOlduZjROy,1.75746E+18,https://pbs.twimg.com/media/GGO-iq2agAA56se.jpg,,in,They/He. ,0,11,1,https://x.com/pavonisocellus/status/1757457791210729682,7.91655E+17,pavonisocellus,,,,,,,
1.75746E+18,Tue Feb 13 17:39:58 +0000 2024,0,potret orang indonesia yg butuh makan gratis setelah prabowo menang pilpres bilek https://t.co/2SZH4pYIOK,1.75746E+18,https://pbs.twimg.com/ext_tw_video_thumb/1245396196488871941/pu/img/C7gc83GpTcqKkOxN.jpg,,in,Estadio Santiago Bernabeu ,0,0,1,https://x.com/G4C0AN/status/1757459615435174369,1.69312E+18,G4C0AN,,,,,,,
1.75746E+18,Tue Feb 13 17:43:53 +0000 2024,0,Prabowo kalah aku bakal rajin nulis logbook tiap hari bikin sk mr gak mepet deadline,1.75746E+18,,,in,,0,0,0,https://x.com/itsfarawayy/status/1757460599997706690,8.05779E+17,itsfarawayy,,,,,,,
1.75746E+18,Tue Feb 13 17:30:45 +0000 2024,259,Kalau Prabowo kalah gw janji bangun pagi nanyiin Indonesia Raya full stanza depan Independence Palace,1.75746E+18,,,in,"Ho Chi Minh, Vietnam",9,14,35,https://x.com/Fayalet/status/1757457294051487978,2422277954,Fayalet,,,,,,,
1.75745E+18,Tue Feb 13 17:11:04 +0000 2024,1,Kalau prabowo kalah gue berjanji akan segera melunaskan hutang puasa gue yang banyak itu karena hamil ya allah belum lunas maafin,1.75745E+18,,,in,,0,1,0,https://x.com/cyntiapg/status/1757452341874475381,714506490,cyntiapg,,,,,,,
1.75746E+18,Tue Feb 13 17:27:27 +0000 2024,2,Siap bertugas https://t.co/8svG1fnwK7,1.75746E+18,https://pbs.twimg.com/media/GGO9T5maQAA1eQD.jpg,,in,bekasi,1,0,0,https://x.com/denmasestu/status/1757456463273111870,155102683,denmasestu,,,,,,,
1.75746E+18,Tue Feb 13 17:33:32 +0000 2024,1,sudahkah kalian menerima fakta besok prabowo menang 1 putaran aowkaowk,1.75746E+18,,,in,,2,1,0,https://x.com/bungjesss/status/1757457995875889551,178238210,bungjesss,,,,,,,
1.75746E+18,Tue Feb 13 17:43:28 +0000 2024,1,kalo prabowo kalah gw janji hapus app datting apps.,1.75746E+18,,,in,,0,0,0,https://x.com/anindyastina/status/1757460492866699529,712587493,anindyastina,,,,,,,
1.75745E+18,Tue Feb 13 17:15:19 +0000 2024,1,i really hope for the best: THE DOWN FALL OF PRABOWO-JOKOWI-GIBRAN,1.75745E+18,,,en,feb ui,0,0,0,https://x.com/itsaeliusdiaz/status/1757453410197287022,1.63262E+18,itsaeliusdiaz,,,,,,,
1.75746E+18,Tue Feb 13 17:25:14 +0000 2024,3,Kalau Prabowo kalah gue janji bakal berhenti total ngerokok,1.75746E+18,,,in,"Nadila, Gita, Sisca ðŸ§Žâ€â™€ï¸",0,2,2,https://x.com/purppleheather/status/1757455904369426507,1.26081E+18,purppleheather,,,,,,,
1.75746E+18,Tue Feb 13 17:37:31 +0000 2024,0,kalo prabowo kalah gue janji kuliah gue benerin dan ilmu gue dipakai untuk mengabdi kepada masyarakat .,1.75746E+18,,,in,,0,1,0,https://x.com/princessApric0t/status/1757458995487683001,1469094366,princessApric0t,,,,,,,
1.75746E+18,Tue Feb 13 17:34:03 +0000 2024,0,lfg,1.75746E+18,,,qst,,0,0,0,https://x.com/AgungPr78104742/status/1757458126134292713,1.48996E+18,AgungPr78104742,,,,,,,
1.75746E+18,Tue Feb 13 17:35:36 +0000 2024,0,lol,1.75746E+18,,,qst,,0,0,0,https://x.com/AgungPr78104742/status/1757458515592102322,1.48996E+18,AgungPr78104742,,,,,,,
1.75746E+18,Tue Feb 13 17:36:48 +0000 2024,0,mungkin ini jadwal tayang emg dari pihak ctd kali ya tp jadi bahan empuk buat digoreng. padahal bs aja emg pak prabowo takenya udh lama tp baru diupload sm pihak ctd. hm. jd aku pribadi jg gapunya masalah tentang penayangan video yang ditayangin di masa tenang. tp ya..m humm.,1.75746E+18,,,in,,0,0,0,https://x.com/hornerkino/status/1757458815589695834,1.00324E+18,hornerkino,,,,,,,
1.75746E+18,Tue Feb 13 17:34:27 +0000 2024,0,masih belum tau nyoblos anies prabowo atau ganjar. semoga malam ini saya mendapatkan wangsit dalam mimpi smoga ada ptunjuk dari mimpi.,1.75746E+18,,,in,Bali,0,0,0,https://x.com/iptfragz/status/1757458223135867073,316222573,iptfragz,,,,,,,
1.75745E+18,Tue Feb 13 16:59:27 +0000 2024,30,Surat suara sudah di coblos sendiri ini kejadian di Sampang Madura malam ini tgl 13 februari 2024. Cerita yang di Film #DirtiVote sudah terbukti sekarang @abu_waras @andre_rosiade @habiburokhman @prabowo @jokowi @ganjarpranowo @aniesbaswedan @ListyoSigitP @Metro_TV @detikcom https://t.co/zbcGuZmolL,1.75745E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757449295098523648/pu/img/VAl2ArkBnxlm3959.jpg,,in,"Denpasar Selatan, Indonesia",2,2,17,https://x.com/ORGMERDEKA/status/1757449418184474667,1.689E+18,ORGMERDEKA,,,,,,,
1.75745E+18,Tue Feb 13 17:05:59 +0000 2024,47,jujur gak pernah berharap sama bullshitnya hasil pilpres (there s no such thing as lesser evil) dan gak terlalu peduli juga sama dramanya. tp gue akan bergembira kalo prabowo kalah (lagi) dan merayakannya dgn berangkat ngantor lari dari kosan (menurut google maps jaraknya 6 7 km),1.75745E+18,,,in,Jakarta - Nagoya,1,1,6,https://x.com/Dongoevsky/status/1757451062515315194,107602166,Dongoevsky,,,,,,,
1.75745E+18,Tue Feb 13 17:02:53 +0000 2024,58,kalau prabowo kalah gw janji akan jadi manusia straight seutuhnya,1.75745E+18,,,in,,6,5,8,https://x.com/vanderagon/status/1757450281389109626,1.6012E+18,vanderagon,,,,,,,
1.75738E+18,Tue Feb 13 16:56:21 +0000 2024,59,@tjitrosoenarjo1 Gak punya paket kah? Gak bisa cek Mbah Geogle ?????? Deklarasi Prabowo Gibran Rabu 25 Okt 2023. 2 hari sebelum deklarasi berarti tgl 23 katanya masih di Arab. Lhaaaa Sabtu 21 Oktober sudah mendarat di Soeta. Terussss ini yg mendarat Jokowi yang mana https://t.co/bzE90vFRXT,1.75745E+18,https://pbs.twimg.com/media/GGO2NR0bsAE7VEB.jpg,tjitrosoenarjo1,in,"Denpasar Selatan, Indonesia",7,15,10,https://x.com/suryojdb/status/1757448635871375373,7.43315E+17,suryojdb,,,,,,,
1.75745E+18,Tue Feb 13 17:00:08 +0000 2024,0,Kalau prabowo kalah aku jalan kaki dari kos ke warikon untuk mengunjungi buruknya pemekaran yg dilakukan jokowi dipapua https://t.co/L15MNTFDDc,1.75745E+18,https://pbs.twimg.com/media/GGO3FCObsAEi3ro.jpg,,in,yahukimo,0,0,0,https://x.com/momuevol/status/1757449587793834060,1.1275E+18,momuevol,,,,,,,
1.75745E+18,Tue Feb 13 17:03:56 +0000 2024,5,kalo prabowo kalah gw janji stop collect sonny angel dan sisain lima yang paling gw suka,1.75745E+18,,,in,,0,1,0,https://x.com/knkszhi/status/1757450545466683583,288076478,knkszhi,,,,,,,
1.75745E+18,Tue Feb 13 17:06:14 +0000 2024,0,Gimana ya nasib Indonesia tanpa sosok ibu negaranya jika Prabowo memimpin? @inkefi ASAL BUKAN PRABOWO Dirty Vote Gejayan Memanggil #asalbukanprabowo https://t.co/SZp0gxWesn https://t.co/ixaJNiAYyX,1.75745E+18,https://pbs.twimg.com/media/GGO4efxaQAEVM1r.jpg,,in,Tanjungpinang,0,0,0,https://x.com/adelaineadr/status/1757451123378765860,1.72496E+18,adelaineadr,,,,,,,
1.75745E+18,Tue Feb 13 17:00:27 +0000 2024,0,BREAKING NEWS: TERPANTAU Prabowo mengkomandoi Petrus. #Pemilu2024 https://t.co/iPw93k8xWQ,1.75745E+18,https://pbs.twimg.com/media/GGO3KPuaQAAhvA-.jpg,,in,Bekasi,0,0,0,https://x.com/tendyasmara/status/1757449670685863960,67314973,tendyasmara,,,,,,,
1.75745E+18,Tue Feb 13 17:10:47 +0000 2024,0,Banyak bgt bayik mirip Prabowo di tiktok ,1.75745E+18,,,in,"Bandung Wetan, Indonesia",0,0,0,https://x.com/novapt/status/1757452270441283898,121352544,novapt,,,,,,,
1.75745E+18,Tue Feb 13 17:09:52 +0000 2024,3,kalau prabowo kalah aku bakal ngasi makan kucing jalanan dan sterilin 15 kucing,1.75745E+18,,,in,,0,0,0,https://x.com/iridesc3nc/status/1757452036491428322,9.48546E+17,iridesc3nc,,,,,,,
1.75745E+18,Tue Feb 13 16:59:39 +0000 2024,3,Kalau Prabowo kalah tiap makan nasi goreng gak bakal gue sisain lagi sayurnya,1.75745E+18,,,in,Marineford,1,0,0,https://x.com/vegavatima/status/1757449466087714916,77110151,vegavatima,,,,,,,
1.75745E+18,Tue Feb 13 17:05:59 +0000 2024,0,kaget nenek w milih prabowo ,1.75745E+18,,,in,,0,0,0,https://x.com/zafirasl/status/1757451063236735425,1.26227E+18,zafirasl,,,,,,,
1.75745E+18,Tue Feb 13 17:10:40 +0000 2024,0,Dengan tidak memilih Prabowo menjadi presiden wakanda itu sudah cukup untuk menyelamatkan demokrasi... #indonesiabutuhperubahan,1.75745E+18,,,in,Indonesia (Kupang),0,0,0,https://x.com/priskydamaledo/status/1757452238505881886,400414694,priskydamaledo,,,,,,,
1.75745E+18,Tue Feb 13 17:07:57 +0000 2024,0,kalo prabowo kalah gw janji deact akun twitter penuh sampah itu #bukanakunini #akunsebelah,1.75745E+18,,,in,sy perempuan y ,0,0,0,https://x.com/abelle____/status/1757451554653671612,2320512055,abelle____,,,,,,,
1.75745E+18,Tue Feb 13 17:10:06 +0000 2024,1,WKWK 2019 pilpres pertama w rela ga golput coblos prabowo cuma biar jkw ga menang. yaa clear outputnya kek manaa,1.75745E+18,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/harisblablabla/status/1757452098965582080,90120366,harisblablabla,,,,,,,
1.75745E+18,Tue Feb 13 17:01:50 +0000 2024,1,Prediksi: kalo prabowo jadi presiden bakal muncul lagi wacana rektor dipilih langsung presiden/pemerintah.,1.75745E+18,,,in,,0,0,1,https://x.com/rifki_mr/status/1757450017072459913,85071915,rifki_mr,,,,,,,
1.75745E+18,Tue Feb 13 17:05:56 +0000 2024,0,Yang bener... Kekalahan Parah Prabowo Samsul,1.75745E+18,,,in,"Sydney, New South Wales",0,0,0,https://x.com/NusantaraRahayu/status/1757451050267947118,281693082,NusantaraRahayu,,,,,,,
1.75745E+18,Tue Feb 13 17:04:13 +0000 2024,1,Kalo prabowo kalah aku janji ga akan beli printilan kpop dan ga akan makan mie instan selama 3 bulan,1.75745E+18,,,in,yellow_3to3,1,3,0,https://x.com/v0usmevoyage/status/1757450615259808175,305472471,v0usmevoyage,,,,,,,
1.75745E+18,Tue Feb 13 17:00:43 +0000 2024,2,Buat pecinta bola besok adalah HARI PEMBALASAN buat Capres penggagal Piala Dunia U-20! Ingat itu! #Pemilu2024 #coblos02 Prabowo menang sekali putaran!,1.75745E+18,,,in,"East Los Angeles, CA",0,0,0,https://x.com/jumperkid10/status/1757449735995277598,1.07959E+18,jumperkid10,,,,,,,
1.75745E+18,Tue Feb 13 17:06:25 +0000 2024,0,KALO PRABOWO KALAH GW JANJI SEMPRO BULAN INI ATAU AWAL MARET ï¸,1.75745E+18,,,in,"DNFWC, DNSS, MINOR DNI",0,0,0,https://x.com/anniverserin/status/1757451171927834650,1.33366E+18,anniverserin,,,,,,,
1.75744E+18,Tue Feb 13 16:39:17 +0000 2024,4604,Oke Gas! https://t.co/sJpea8eKOD,1.75744E+18,https://pbs.twimg.com/media/GGOyUKPbIAAVwUG.jpg,,en,,14,179,476,https://x.com/prabowogibran2/status/1757444342296494411,1.72394E+18,prabowogibran2,,,,,,,
1.75745E+18,Tue Feb 13 16:43:19 +0000 2024,28,Kawan saya mengabari pilihan politiknya malam ini. Esok ia akan memilih asal bukan 02 dan memilih @EXCOPARTAIBURUH. Nama Bolsonaro Trump Duterte Marcos dan Junta Militer di Myanmar sudah cukup jangan ditambahkan lagi nama Prabowo dan Gibran. https://t.co/5Zk6vxmGWV,1.75745E+18,https://pbs.twimg.com/media/GGOwLE6aAAAa3V1.jpg,,in,Indonesia,0,1,2,https://x.com/Sutamiamin/status/1757445357393559873,1593499549,Sutamiamin,,,,,,,
1.75744E+18,Tue Feb 13 16:32:52 +0000 2024,731,Besok kalian mau nyoblos siapa? Anies? Prabowo? Ganjar? Apa aku? Hhe https://t.co/Ke49NUlfYK,1.75744E+18,https://pbs.twimg.com/media/GGOw1oAbgAA5cQG.jpg,,in,ðŸ¦ˆðŸŠ,0,16,22,https://x.com/hokkaidocoffee/status/1757442726029828305,1.26147E+18,hokkaidocoffee,,,,,,,
